target,checkpoint,unit_count,pool_size,episodes,success_count,success_rate_percent,episode_return_mean,episode_return_std,progress_reward_mean,progress_reward_std,guidance_reward_mean,guidance_reward_std,episode_length_mean,episode_length_std
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_12-49-19/models/model_100000768_steps_final.pt,7,50,512,473,92.3828125,17.302265979362822,2.6517207119537107,17.330185079792507,2.6114283938806344,-0.0279190864357588,0.05793357545658876,250.4296875,100.83417184864635
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_12-49-20/models/model_100000768_steps_final.pt,7,50,512,474,92.578125,17.279446090281233,2.702369804406087,17.306671271028243,2.6618148256966707,-0.027225168993879834,0.057578018268939886,232.529296875,98.41394123391825
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_23-52-11/models/model_100000768_steps_final.pt,7,50,512,472,92.1875,17.23597831013422,2.935694298557973,17.25545488893114,2.9175342351976083,-0.019476563675766556,0.043595834987518955,284.708984375,103.84545344179016
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_23-52-34/models/model_100000768_steps_final.pt,7,50,512,449,87.6953125,16.875734859231653,3.1667693207233176,16.922932147866486,3.1097869059844325,-0.04719726850555617,0.08051931219308066,288.279296875,112.60593155505005
po_wall_tmasac,/home/brn/git/swarm-bots/runs/thesis_mjw_po_wall_medium/tmasac_baseline/2026-08-15_11-45-06/models/model_100000768_steps_final.pt,7,50,512,475,92.7734375,17.325842535560344,2.7025877320452016,17.349418990676316,2.6684148213525756,-0.023576452257771052,0.051159279511240136,258.240234375,100.86415147647884
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_12-49-19/models/model_100000768_steps_final.pt,8,50,512,477,93.1640625,17.351601429294846,2.4469493989912543,17.37667294089198,2.4174529381927012,-0.025071533377399646,0.04850347636576622,259.0625,97.75957034352187
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_12-49-20/models/model_100000768_steps_final.pt,8,50,512,470,91.796875,17.231938056204314,2.5937930029438028,17.26359916746449,2.544257902114473,-0.03166113300676443,0.06487067646789128,245.68359375,101.09937428508131
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_23-52-11/models/model_100000768_steps_final.pt,8,50,512,462,90.234375,17.094628054469894,2.8281560114469095,17.118759123534886,2.810259997739191,-0.02413110371071525,0.04258428165406728,306.392578125,103.39583839807466
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_23-52-34/models/model_100000768_steps_final.pt,8,50,512,452,88.28125,16.908953154996055,3.007241269642183,16.952346921410907,2.9638694986562397,-0.04339379906605245,0.06556295353213988,293.408203125,108.73041926403917
po_wall_tmasac,/home/brn/git/swarm-bots/runs/thesis_mjw_po_wall_medium/tmasac_baseline/2026-08-15_11-45-06/models/model_100000768_steps_final.pt,8,50,512,465,90.8203125,17.134619488709916,2.8168320979007286,17.16352229543793,2.784637842549446,-0.02890283224905943,0.05505838242854529,270.328125,109.01787119658123
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_12-49-19/models/model_100000768_steps_final.pt,9,50,512,434,84.765625,16.626754725979872,3.2222473357716592,16.66819283831032,3.176497257937744,-0.041438150726094136,0.06475146826479757,293.400390625,115.19824047797958
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_12-49-20/models/model_100000768_steps_final.pt,9,50,512,436,85.15625,16.681689187448985,3.302700443094411,16.72038381484386,3.2550060242803003,-0.03869466109892983,0.06662888744298413,280.560546875,116.98073528502857
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_23-52-11/models/model_100000768_steps_final.pt,9,50,512,449,87.6953125,16.745153636060127,3.518569723373411,16.768905553083755,3.49853334376994,-0.023751952919838004,0.04085595508269145,330.193359375,105.87588415936416
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_23-52-34/models/model_100000768_steps_final.pt,9,50,512,413,80.6640625,16.307815801837755,3.537370927673772,16.359455722103426,3.4914417798681687,-0.0516399736901576,0.06929124009003795,320.78515625,119.15110193432156
po_wall_tmasac,/home/brn/git/swarm-bots/runs/thesis_mjw_po_wall_medium/tmasac_baseline/2026-08-15_11-45-06/models/model_100000768_steps_final.pt,9,50,512,455,88.8671875,16.98094706628019,3.0484247700249063,17.012454839940172,3.0205029479448346,-0.03150781219687815,0.0501869194760483,302.984375,107.75808296067342
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_12-49-19/models/model_100000768_steps_final.pt,10,50,512,380,74.21875,15.655811683709377,4.027351063140267,15.694440174185292,3.998557398527571,-0.03862851745975604,0.0602590271421003,355.427734375,120.17684987729311
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_12-49-20/models/model_100000768_steps_final.pt,10,50,512,412,80.46875,16.25264897259521,3.591395557835232,16.292255386762854,3.549265742971114,-0.039606447193477834,0.06300800578156589,312.470703125,120.76206235483524
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_23-52-11/models/model_100000768_steps_final.pt,10,50,512,351,68.5546875,15.011110174714641,4.5443884803821115,15.035673235068261,4.533655115209326,-0.024563087104183978,0.041070123777709286,388.80078125,111.37043761425043
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_23-52-34/models/model_100000768_steps_final.pt,10,50,512,363,70.8984375,15.351565391239124,4.230826195695368,15.407780769041231,4.191510766336889,-0.05621543235372428,0.07558319694222819,368.982421875,116.46736098746516
po_wall_tmasac,/home/brn/git/swarm-bots/runs/thesis_mjw_po_wall_medium/tmasac_baseline/2026-08-15_11-45-06/models/model_100000768_steps_final.pt,10,50,512,410,80.078125,16.155355057318946,3.7806571947601006,16.191427107646927,3.748692244400099,-0.0360720720258314,0.06040837599873059,340.119140625,114.42980016100034
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-22_22-01-13/models/model_100000768_steps_final.pt,2,50,512,470,91.796875,15.2531785080797,3.689833937557727,15.256287652402534,3.6893837511567456,-0.0031096678901931796,0.0010564925892658983,313.84375,105.78818293381119
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-22_22-20-32/models/model_100000768_steps_final.pt,2,50,512,449,87.6953125,14.717733802217758,4.451665847432639,14.72080859230482,4.451015062208598,-0.003075292891061565,0.0011063779272694227,311.09765625,110.68503947352974
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-23_10-57-34/models/model_100000768_steps_final.pt,2,50,512,474,92.578125,15.348792575433201,3.4133981526832224,15.351557717527612,3.4128979635737853,-0.002765663992633449,0.0010722946923198901,280.373046875,107.28912591289973
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-23_11-23-43/models/model_100000768_steps_final.pt,2,50,512,448,87.5,14.557154098675035,4.501753827801359,14.56015291470976,4.501084703470895,-0.0029993163304808945,0.0011523786764957343,302.9921875,115.40170980737176
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-24_00-27-58/models/model_100000768_steps_final.pt,2,50,512,483,94.3359375,15.622821331905314,3.3225731703523538,15.625479522917885,3.322146738262741,-0.002658730401584819,0.0010482088949559595,269.873046875,105.00820976132796
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-24_00-28-06/models/model_100000768_steps_final.pt,2,50,512,477,93.1640625,15.38673664092915,3.36776827050676,15.389653374295449,3.3673081512291545,-0.0029172655513036716,0.000992233459965878,295.8515625,99.62673224997694
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-28_20-11-25/models/model_100000768_steps_final.pt,2,50,512,460,89.84375,14.930014995355712,4.141461139935252,14.933023927835166,4.1408677947193056,-0.0030094530489748195,0.0010805979036769314,303.453125,108.18257927681506
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-28_20-14-08/models/model_100000768_steps_final.pt,2,50,512,480,93.75,15.529845017124693,3.227211243849481,15.532614461553749,3.2267846375368157,-0.0027699803987744076,0.0010663273623668418,280.181640625,106.97559326107218
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-29_09-30-31/models/model_100000768_steps_final.pt,2,50,512,472,92.1875,15.32889122535299,3.5800499558866914,15.331817591577419,3.5795771135979026,-0.002926894457310425,0.0011250619163181855,296.23046875,112.8309438237369
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-22_22-01-13/models/model_100000768_steps_final.pt,3,50,512,490,95.703125,15.686286714124691,2.6852540790248876,15.689331080851844,2.684965416737801,-0.0030448827358759978,0.000878555173073872,309.16796875,88.3368857287205
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-22_22-20-32/models/model_100000768_steps_final.pt,3,50,512,494,96.484375,15.943754314742517,2.2797663721008194,15.946573227964109,2.279547586237108,-0.002819446543521398,0.0008887863703116515,285.4375,89.09990442615525
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-23_10-57-34/models/model_100000768_steps_final.pt,3,50,512,493,96.2890625,15.941395149748415,2.3615113633670126,15.94407318989397,2.3612278307586254,-0.0026785741513668526,0.0009000316526427829,272.517578125,90.33967845586746
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-23_11-23-43/models/model_100000768_steps_final.pt,3,50,512,493,96.2890625,15.774218727468366,2.3790845344093485,15.776954347733408,2.3788309759094983,-0.0027361522749012046,0.0009161703540736451,278.03125,92.51141715857293
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-24_00-27-58/models/model_100000768_steps_final.pt,3,50,512,496,96.875,16.07225869183211,2.2242480209283673,16.074864631926175,2.224017051214959,-0.002606477799091955,0.0008572535133617246,265.91015625,86.3333142352973
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-24_00-28-06/models/model_100000768_steps_final.pt,3,50,512,501,97.8515625,16.038163857470035,1.8105027128468416,16.040849216165952,1.8103567966742249,-0.0026858983700313033,0.0008180237614241757,274.091796875,82.16678310125535
