target,checkpoint,unit_count,pool_size,episodes,success_count,success_rate_percent,episode_return_mean,episode_return_std,progress_reward_mean,progress_reward_std,guidance_reward_mean,guidance_reward_std,episode_length_mean,episode_length_std
po_wall_tmasac,/home/brn/git/swarm-bots/runs/thesis_mjw_po_wall_medium/tmasac_baseline/2026-08-15_11-45-06/models/model_100000768_steps_final.pt,9,50,512,17,3.3203125,6.057341452143817,3.5217274474464686,6.813561409795312,3.3584446901215332,-0.7562200726231367,0.2459534156432888,508.455078125,23.1543296604576
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_12-49-19/models/model_100000768_steps_final.pt,10,50,512,18,3.515625,6.147879141154309,3.6793911872225613,6.805848346834233,3.563510981688489,-0.6579691624496036,0.1845726827374693,509.02734375,20.818111911730515
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_12-49-20/models/model_100000768_steps_final.pt,10,50,512,17,3.3203125,6.738178492057358,3.136331927139275,7.418844572769689,3.0282251132150115,-0.6806660377244498,0.17957385349086868,508.255859375,23.803372693910934
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_23-52-11/models/model_100000768_steps_final.pt,10,50,512,22,4.296875,6.228872822383064,3.560518766468713,6.825748080097742,3.4578827978783733,-0.5968752155740731,0.1888136269190486,507.333984375,25.324144261203692
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_23-52-34/models/model_100000768_steps_final.pt,10,50,512,4,0.78125,3.876809462870881,2.609780599690983,4.930972004710628,2.392651901891715,-1.0541625301476643,0.2747608141770695,511.330078125,8.34336572112217
po_wall_tmasac,/home/brn/git/swarm-bots/runs/thesis_mjw_po_wall_medium/tmasac_baseline/2026-08-15_11-45-06/models/model_100000768_steps_final.pt,10,50,512,20,3.90625,6.283747389123324,3.421001845317432,6.994292770486719,3.269557793900134,-0.71054533603251,0.22193568485951165,506.931640625,29.688704167087685
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-22_22-01-13/models/model_100000768_steps_final.pt,2,50,512,471,91.9921875,15.257424295923677,3.7130313054864255,15.260524179931963,3.712560762308488,-0.0031004100779270516,0.0010456683209627278,310.2734375,104.70370880815824
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-22_22-20-32/models/model_100000768_steps_final.pt,2,50,512,466,91.015625,15.12474606564738,3.978492417448268,15.127745975347352,3.977959118116446,-0.0030004296117027707,0.00109682128994979,300.392578125,109.82619518148105
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-23_10-57-34/models/model_100000768_steps_final.pt,2,50,512,484,94.53125,15.620494813124203,2.925690225303339,15.623294569159043,2.9253257029697126,-0.0028002928980086494,0.001044233072948286,280.634765625,104.38032079600215
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-23_11-23-43/models/model_100000768_steps_final.pt,2,50,512,451,88.0859375,14.727876054962934,4.273590362011478,14.730873772146879,4.272927046811843,-0.002998222580508525,0.0011532906793325908,300.107421875,115.28574462467496
